id,count
0,91.9211875358541
1,244.31254196080786
2,120.4648055363966
4,23.119399835868077
5,141.8520937660629
10,110.22581915101753
11,178.03134153110156
12,298.40104999535083
15,23.119399835868077
17,150.87351361595196
18,292.1123941639605
23,237.1499495038411
25,141.02742280870805
26,36.1430383783448
31,261.2333477716986
39,156.44780758347048
40,20.245959908955555
41,261.00715725124184
42,302.302549895878
43,152.64792262671676
51,205.49857389033474
52,85.49447827114884
54,19.97328895099661
60,128.56688655589784
61,139.62928078644026
62,107.12562350832005
63,19.639706971865394
65,105.28158728319988
66,110.29236932406383
68,175.0192346497307
71,92.28046685853184
80,20.459368999864648
82,53.68492700891187
94,128.88300101372917
98,267.2422612250742
101,23.119399835868077
102,173.91345419940825
107,161.94383338713118
112,211.29012008249944
113,87.34003779984332
115,54.09769350238218
116,106.39031310094764
120,148.08611361595197
121,87.68102626203186
122,295.65149836061903
132,199.34726607371215
143,97.64177068809406
147,53.62780498510235
150,19.759879860087523
151,93.91561823657462
152,238.69331094182556
153,93.58867550569437
155,190.14047176447914
156,157.26071200292105
159,153.52048626170125
161,131.78121427783555
163,36.022681235487646
177,152.9510921433194
186,19.97328895099661
188,19.15362692299736
190,94.00114983744137
191,87.255474934554
192,277.5965556030572
195,295.01899836061904
200,165.63245658005184
209,295.65149836061903
210,19.97328895099661
211,211.94143025497252
214,208.38154646706326
215,20.459368999864648
218,107.6032683144528
219,35.9296292874357
222,154.60680437618518
225,19.759879860087523
228,294.431961323582
236,176.7593077274467
241,22.5179439873594
242,205.56133078733674
243,204.51468155079021
245,19.97328895099661
247,287.81291359206494
251,175.7095375383532
252,81.46721103003603
253,89.2285820729833
254,88.71805533106844
258,280.59776742420803
260,53.36372165176901
261,138.18058215630327
265,89.61881711571834
266,287.7002866029778
267,295.01899836061904
269,171.26912311398198
270,53.36372165176901
275,106.86133779403431
278,36.1430383783448
279,93.32613005114892
286,93.58364983744137
287,19.857913151355966
288,208.77349731191734
289,168.66686210071072
293,19.759879860087523
294,206.8316061496832
297,45.06803014824177
302,110.00421932406381
303,93.56396531363185
304,138.11163464430624
307,106.52842689815054
309,19.97328895099661
311,159.57362691107122
312,177.1413384496718
314,204.84726371786172
315,204.51468155079021
319,168.40566112953277
322,106.39031310094764
323,53.49488831843568
325,159.6411269110712
327,284.030389777581
330,36.1430383783448
332,175.76837443467693
333,19.759879860087523
338,106.86133779403431
341,105.9087650687065
345,267.8457653487638
348,158.35081752687438
349,35.931014568820984
350,109.09418524398811
352,53.49488831843568
355,18.027531171915548
356,177.21534142982185
358,54.09769350238218
363,139.37141548963658
369,154.90922838927284
371,19.759879860087523
372,155.53780758347048
375,292.9659703991606
380,140.59191709115518
388,35.717605477911896
391,176.446357061553
392,291.60085712692353
393,297.9618845925031
394,205.0201453461098
396,20.459368999864648
401,22.90599074495899
407,90.95144410614036
409,93.58867550569437
410,110.72794624714074
416,135.79762410963343
418,108.8298995297024
420,141.56941709115517
421,180.55209101436844
422,155.53780758347048
424,292.1123941639605
428,297.3293845925031
429,241.35813315029714
431,210.38060685901203
435,19.15362692299736
439,107.11091392836552
441,19.97328895099661
447,88.48633988328446
449,180.55209101436844
451,184.31820281184835
452,19.97328895099661
454,219.12656004907396
458,241.35813315029714
463,139.09058215630327
467,19.97328895099661
470,275.99951845205663
471,143.86073123625857
474,291.60085712692353
478,19.97328895099661
483,109.11718841859128
484,153.3497444799386
485,93.58867550569437
486,130.51510357089586
491,106.52842689815054
494,105.26702827245514
495,286.36509066834515
497,237.01734611904948
499,211.83371185465137
515,127.66787311523096
518,215.45555701591536
521,184.59128286080576
525,139.9101141197736
529,238.28683357039657
532,139.09058215630327
534,93.32613005114892
540,92.33936823657459
544,291.2393907996364
547,173.8743759269294
549,35.717605477911896
563,36.1430383783448
564,159.57362691107122
567,110.00421932406381
572,130.19898911306453
577,155.63053806686784
578,239.86250370112103
585,297.3293845925031
588,183.50030519834272
589,140.02439250567775
590,105.19212902087195
592,19.97328895099661
594,270.6690598991161
596,19.97328895099661
598,303.164549895878
599,129.43043008528676
605,23.119399835868077
606,129.1638343470625
607,289.5576611922908
608,205.27350424566959
609,53.68492700891187
610,292.1123941639605
611,206.62703138108427
614,176.42945062779444
615,216.09851711887546
616,286.34692266764347
617,139.58018880192287
618,261.52232716809505
624,109.11718841859128
629,140.02439250567775
631,92.60770156990793
633,91.9211875358541
637,20.459368999864648
638,106.86133779403431
643,55.97804952610057
644,168.3661057173821
645,36.1430383783448
646,204.2196656457135
648,202.330043336269
650,22.90599074495899
651,207.3732627852941
652,292.1123941639605
656,156.54985066235665
657,19.97328895099661
659,96.70845952802458
660,230.19753746977636
662,106.86133779403431
665,297.9618845925031
675,295.65149836061903
681,143.13294558084942
682,238.28683357039657
685,18.748074086407545
686,156.90280841074082
689,20.459368999864648
696,136.35641157653245
703,171.94553859529017
704,105.64838258052917
705,194.42841420498127
714,206.06928437675975
717,94.90273317077472
718,19.97328895099661
720,73.11141640370889
721,243.1212619594861
723,205.27350424566959
726,203.97710424335295
728,154.81356836989815
730,209.1699608245098
731,20.459368999864648
734,297.3293845925031
737,93.7308563318127
738,19.759879860087523
745,211.83371185465137
746,20.459368999864648
749,208.77349731191734
752,20.459368999864648
753,190.42776065336807
758,207.5078544085522
765,19.97328895099661
766,240.3777098698739
768,93.91561823657462
769,198.02269019782986
774,156.90280841074082
775,103.06427923428251
781,53.68492700891187
784,295.01899836061904
794,19.97328895099661
795,292.76698140598677
796,88.48633988328446
802,235.58147304219673
803,207.0859738964052
805,35.931014568820984
806,291.60085712692353
807,105.64838258052917
809,19.759879860087523
810,205.66904918765786
812,207.0859738964052
814,109.11718841859128
818,271.7463358727095
819,158.9450477168736
825,65.12891915738305
836,118.33779733933753
839,141.97436533824737
847,287.81291359206494
848,207.2401709109988
851,154.81356836989815
852,129.84287464873708
853,23.119399835868077
857,154.6523124666577
858,35.931014568820984
859,272.3788358727095
861,32.1694117599323
867,106.39031310094764
870,275.58043668196217
871,259.03308176182503
872,180.55209101436844
874,298.40104999535083
881,177.0509737199378
886,128.3910111481653
890,54.09769350238218
895,130.28566082279755
899,89.2285820729833
900,290.1901611922908
901,272.8148964787701
902,198.02269019782986
903,23.119399835868077
913,271.7463358727095
918,184.88947299056485
923,202.88681317754046
924,36.1430383783448
926,20.245959908955555
927,19.371833102487926
930,275.58043668196217
934,35.717605477911896
937,168.60062679001345
939,171.64518997685326
941,89.06008589245245
942,303.797049895878
946,291.4798941639605
950,105.64838258052917
953,89.05633950741841
959,95.1412275294024
961,20.245959908955555
962,92.82802880569535
964,132.25924050368755
969,215.45555701591536
971,126.59846704057885
976,22.90599074495899
978,215.65390262777885
980,287.11459215853336
981,155.33837685788913
990,297.9618845925031
993,19.759879860087523
996,19.97328895099661
998,300.6246636639939
999,176.352397210849
1006,106.0839595036061
1008,19.97328895099661
1013,22.407310724535495
1015,105.91266829481488
1016,130.63808841938072
1022,296.30608560264534
1026,275.49105689177173
1028,243.65795471878158
1031,91.28187930274584
1034,53.36372165176901
1037,200.69664140442026
1040,53.36372165176901
1042,19.759879860087523
1046,19.97328895099661
1048,104.73748738934235
1049,106.86133779403431
1050,53.68492700891187
1051,177.0574488337049
1052,284.62034306811927
1055,208.7232627852941
1060,140.02256624806614
1064,20.459368999864648
1066,85.83749221178522
1071,107.11462417030866
1073,19.97328895099661
1089,159.57362691107122
1091,127.09535538060196
1092,56.439187027009964
1093,215.93172319908328
1096,295.65149836061903
1097,215.93172319908328
1098,19.261199839664023
1099,35.931014568820984
1102,183.50030519834272
1107,94.38606650410804
1109,23.119399835868077
1111,179.3583507469767
1112,105.64838258052917
1114,295.13996132358204
1116,291.4798941639605
1117,139.09058215630327
1118,99.31845952802458
1122,154.08412211806734
1124,151.24085107021762
1127,108.78427752270751
1133,242.06613315029716
1134,36.1430383783448
1135,209.6344539768065
1139,295.65149836061903
1143,53.68492700891187
1150,109.09418524398811
1151,104.73748738934235
1153,291.4798941639605
1155,20.459368999864648
1162,20.245959908955555
1163,206.46123522161383
1166,18.51361122078358
1171,88.25437559757016
1172,19.97328895099661
1173,271.7463358727095
1174,93.56396531363185
1177,106.23416676787791
1178,233.73425374395111
1184,203.97710424335295
1185,107.12562350832005
1186,108.8298995297024
1187,176.64571145996754
1188,287.7002866029778
1191,140.3024745685674
1207,124.15427805484485
1213,35.931014568820984
1215,129.1638343470625
1223,211.29012008249944
1227,105.19212902087195
1236,53.68492700891187
1237,54.09769350238218
1238,19.97328895099661
1241,20.459368999864648
1248,19.759879860087523
1250,22.90599074495899
1251,140.65941709115518
1253,109.11718841859128
1255,105.64838258052917
1257,211.29012008249944
1261,109.11718841859128
1262,297.9618845925031
1265,154.6523124666577
1273,180.25845816466818
1277,291.60085712692353
1278,130.28566082279755
1280,109.38147413287699
1284,281.9757681693339
1285,298.4676922279041
1288,23.119399835868077
1295,104.73748738934235
1297,304.45163713790424
1299,276.87100709194436
1304,170.67280939067572
1308,36.1430383783448
1310,104.99077376561668
1311,131.0064125491688
1314,87.34003779984332
1315,106.0839595036061
1318,36.1430383783448
1320,299.9921636639939
1321,295.13996132358204
1322,263.8218889072363
1330,138.3214861652042
1333,164.41266774299254
1334,236.69501200191215
1341,175.28438813951007
1344,157.95925564269857
1351,238.9414208124228
1354,104.45019850045347
1356,53.49488831843568
1363,105.27291829481489
1365,269.76350395740496
1369,139.9638032597542
1373,110.00421932406381
1375,106.17682689815054
1377,89.2285820729833
1379,189.11096609506214
1380,291.4798941639605
1381,105.19212902087195
1384,193.3972283007131
1390,205.66904918765786
1393,208.38154646706326
1395,53.36372165176901
1399,294.4227803958446
1400,97.2857759924505
1401,165.4313885212869
1404,141.16668819942126
1408,19.97328895099661
1409,22.407310724535495
1413,267.8457653487638
1416,290.8928571269235
1418,105.3154716846454
1423,93.58364983744137
1424,20.459368999864648
1425,19.97328895099661
1433,197.64715589429554
1434,139.7065656529166
1436,295.07736763787085
1442,287.7002866029778
1444,89.2285820729833
1445,168.47654508183052
1452,177.9674488337049
1455,166.51690820476986
1462,53.68492700891187
1467,82.22109991892492
1472,36.1430383783448
1475,209.74148129234607
1493,128.10828681960976
1501,216.8704230199919
1503,292.1123941639605
1504,241.94517018733418
1505,19.759879860087523
1511,175.6165072353229
1512,53.62780498510235
1513,136.46754252423153
1514,23.119399835868077
1528,204.84726371786172
1533,243.65795471878158
1534,20.245959908955555
1536,170.67280939067572
1537,54.757905448133116
1539,271.42585566697613
1550,279.48506408877705
1552,197.24884405029275
1554,260.29970656243876
1555,297.9618845925031
1556,104.45019850045347
1559,22.90599074495899
1563,234.17954893362096
1566,176.51385706155298
1567,235.58147304219673
1568,20.459368999864648
1571,208.38154646706326
1572,19.653099498330413
1574,53.68492700891187
1577,19.97328895099661
1583,124.7058374753265
1585,20.245959908955555
1586,264.37113747992646
1587,205.56133078733674
1596,130.32197396154936
1602,23.119399835868077
1604,91.9211875358541
1605,35.931014568820984
1610,295.01899836061904
1611,106.13340701065748
1616,23.119399835868077
1617,106.86133779403431
1618,19.97328895099661
1622,35.9296292874357
1623,35.717605477911896
1628,295.01899836061904
1631,19.759879860087523
1632,156.44780758347048
1633,271.7463358727095
1634,296.63539070016355
1636,238.9414208124228
1637,107.12562350832005
1643,154.60680437618518
1644,106.86133779403431
1646,98.89095952802458
1648,197.60523032517915
1651,35.931014568820984
1656,19.261199839664023
1658,133.07454299193006
1659,19.261199839664023
1665,207.3732627852941
1666,126.74350354903326
1670,23.119399835868077
1674,205.27350424566959
1679,211.29012008249944
1680,241.94517018733418
1683,295.07736763787085
1686,20.245959908955555
1691,106.0839595036061
1693,35.9296292874357
1696,23.119399835868077
1697,105.64838258052917
1703,98.01619002447848
1706,20.459368999864648
1709,178.59927779070875
1710,89.2285820729833
1712,205.66904918765786
1713,128.88300101372917
1718,303.797049895878
1719,177.05715893176435
1722,287.7002866029778
1723,127.40443863923117
1724,292.1123941639605
1728,81.06350067666251
1730,22.90599074495899
1732,21.251105028597816
1737,35.41747854651824
1745,92.60770156990793
1747,19.97328895099661
1748,19.97328895099661
1755,127.09535538060196
1759,19.97328895099661
1761,291.4798941639605
1764,224.59621567097477
1765,141.56941709115517
1766,92.60770156990793
1768,92.28046685853184
1770,20.245959908955555
1771,164.9215283690247
1774,103.13761153677616
1785,154.51042996774441
1788,211.94143025497252
1792,19.97328895099661
1794,260.155228821405
1797,129.90204636496622
1798,17.70607785141688
1799,239.13361150921818
1802,105.70849521789181
1806,36.1430383783448
1808,81.6632471571856
1810,236.57404903894917
1818,152.5315604026596
1819,303.28551285884095
1820,291.60085712692353
1822,260.155228821405
1826,243.1212619594861
1827,198.02269019782986
1835,19.759879860087523
1841,105.19212902087195
1842,153.86826464223185
1843,19.97328895099661
1846,35.9296292874357
1849,129.91452468525407
1850,182.0471373252801
1851,204.5137689260652
1857,53.49488831843568
1858,202.0239679749433
1860,105.19212902087195
1861,280.8275004925701
1864,106.82616249363282
1869,295.01899836061904
1871,53.68492700891187
1872,22.90599074495899
1875,19.759879860087523
1878,211.404737495677
1879,280.8275004925701
1885,88.3989589309035
1888,91.0234207091653
1889,20.245959908955555
1890,105.47941790976083
1896,157.95925564269857
1897,156.64630558930202
1898,140.8699991540448
1900,92.34873227166234
1905,23.119399835868077
1908,107.69711120052364
1909,106.83747350832003
1913,54.09769350238218
1918,110.0280836097781
1922,295.2286637634667
1923,128.88300101372917
1925,292.76698140598677
1926,169.68831804682253
1927,295.65149836061903
1930,260.98942675708594
1935,87.34003779984332
1939,108.4301088293702
1942,104.99077376561668
1943,197.6379964246119
1948,243.65795471878158
1949,292.1123941639605
1951,104.73748738934235
1953,105.00177310362807
1959,153.52048626170125
1963,19.759879860087523
1967,169.6317486207473
1973,290.288862602213
1975,20.459368999864648
1976,92.76228490324127
1990,104.99077376561668
1993,109.69517271389432
1997,195.79094290140605
1999,128.88300101372917
2001,279.67807917208074
2004,93.7308563318127
2010,105.64838258052917
2013,130.63808841938072
2017,292.76698140598677
2021,136.3943107508766
2023,183.95229593270116
2026,139.94815393326044
2037,23.119399835868077
2039,206.95491761337985
2041,19.97328895099661
2046,20.777588351934764
2050,19.97328895099661
2060,235.45898911585297
2067,106.39031310094764
2069,141.50191709115518
2072,287.7002866029778
2074,156.64630558930202
2079,136.94736993206564
2083,20.459368999864648
2085,209.3949608245098
2087,19.759879860087523
2093,130.28566082279755
2094,20.245959908955555
2097,23.119399835868077
2103,104.45019850045347
2104,53.36372165176901
2107,180.55209101436844
2108,20.777588351934764
2110,87.28213097798265
2115,211.83371185465137
2117,22.299737807868826
2125,295.65149836061903
2127,241.23348666480237
2133,19.759879860087523
2134,299.4909912177619
2135,128.1174873735382
2141,234.17954893362096
2143,35.931014568820984
2145,89.2285820729833
2146,20.459368999864648
2147,279.67807917208074
2148,53.68492700891187
2149,53.744054985102345
2165,109.11718841859128
2166,198.02269019782986
2177,203.97710424335295
